"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         564,      -7.665765728,      -4.816358914,      -4.721998316,      -4.715774459,      -2.189354093
          0,           0,         565,      -7.669275859,      -4.832985132,      -4.731982226,      -4.726463271,      -2.192818988
          0,           0,         566,      -7.671357125,       -4.84700002,      -4.740663975,       -4.73611148,      -2.194719197
          0,           0,         567,      -7.672303869,      -4.857863921,      -4.747949651,      -4.744566979,      -2.195375076
          0,           0,         568,      -7.672445122,      -4.865289155,      -4.753828333,       -4.75174736,      -2.195147167
          0,           0,         569,      -7.672116098,      -4.869287441,      -4.758376664,      -4.757651677,      -2.194402955
          0,           0,         570,      -7.671649488,      -4.870163874,      -4.761757555,      -4.762365098,      -2.193504289
          0,           0,         571,      -7.671373526,      -4.868463578,      -4.764207686,      -4.766051568,       -2.19280291
          0,           0,         572,      -7.671600792,      -4.864885181,      -4.766012407,      -4.768933891,      -2.192628605
          0,           0,         573,      -7.672609276,      -4.860181866,      -4.767475255,      -4.771267608,      -2.193271353
          0,           0,         574,      -7.674626878,      -4.855073931,      -4.768891029,      -4.773316453,       -2.19496752
          0,           0,         575,       -7.67782585,      -4.850190032,      -4.770527129,       -4.77533374,      -2.197895738
          0,           0,         576,      -7.682325855,      -4.846041047,      -4.772613483,      -4.777550258,      -2.202180879
          0,           0,         577,      -7.688201374,      -4.843019653,      -4.775339074,      -4.780167364,      -2.207901999
          0,           0,         578,      -7.695489139,      -4.841414828,      -4.778852513,        -4.7833537,      -2.215100099
          0,           0,         579,      -7.704193526,      -4.841432148,      -4.783264592,      -4.787244313,      -2.223783682
          0,           0,         580,      -7.714289178,      -4.843214153,      -4.788651553,      -4.791941384,      -2.233931389
          0,           0,         581,      -7.725720854,      -4.846857758,      -4.795058242,      -4.797515963,      -2.245491683
          0,           0,         582,       -7.73840044,      -4.852427229,      -4.802500666,      -4.804010193,      -2.258379513
          0,           0,         583,      -7.752201766,      -4.859962257,      -4.810967663,      -4.811439542,      -2.272470512
          0,           0,         584,       -7.76695405,      -4.869481418,      -4.820421698,      -4.819794666,       -2.28759347
          0,           0,         585,      -7.782435077,      -4.880981355,      -4.830798942,      -4.829042696,      -2.303522143
          0,           0,         586,      -7.798365556,      -4.894431614,      -4.842008826,      -4.839127863,      -2.319967834
          0,           0,         587,      -7.814407292,      -4.909764587,      -4.853933235,      -4.849971408,      -2.336575546
          0,           0,         588,       -7.83016941,       -4.92686006,      -4.866425478,      -4.861470624,      -2.352928403
          0,           0,         589,      -7.845228252,      -4.945524705,      -4.879309121,      -4.873496969,      -2.368566921
          0,           0,         590,      -7.859164145,      -4.965468811,       -4.89237699,      -4.885893407,      -2.383027721
          0,           0,         591,      -7.871607916,      -4.986285077,       -4.90539142,      -4.898472077,      -2.395895406
          0,           0,         592,      -7.882277021,      -5.007435374,       -4.91808927,      -4.911014394,      -2.406845975
          0,           0,         593,      -7.890991884,      -5.028251074,       -4.93019563,       -4.92327614,      -2.415669741
          0,           0,         594,      -7.897688544,      -5.047955371,      -4.941444335,      -4.934999593,      -2.422289181
          0,           0,         595,      -7.902432996,      -5.065719097,      -4.951600674,      -4.945932717,      -2.426775728
          0,           0,         596,      -7.905421108,      -5.080754319,      -4.960483146,      -4.955852405,      -2.429348163
          0,           0,         597,      -7.906951249,      -5.092431978,      -4.967980947,       -4.96458715,       -2.43034048
          0,           0,         598,      -7.907378979,      -5.100391014,       -4.97406566,      -4.972035696,      -2.430150032
          0,           0,         599,      -7.907077776,       -5.10460285,      -4.978797912,      -4.978180461,      -2.429191859
          0,           0,         600,      -7.906420418,      -5.105372596,      -4.982327537,      -4.983093309,      -2.427875012
          0,           0,         601,      -7.905771567,      -5.103280813,      -4.984881997,      -4.986929021,      -2.426592072
          0,           0,         602,      -7.905475638,      -5.099084034,      -4.986741836,      -4.989905783,      -2.425706495
          0,           0,         603,      -7.905838374,      -5.093600792,       -4.98820992,      -4.992278712,      -2.425535802
          0,           0,         604,      -7.907110846,      -5.087611569,      -4.989583349,      -4.994314269,      -2.426338059
          0,           0,         605,      -7.909482743,      -5.081792183,      -4.991133365,      -4.996270404,      -2.428307323
          0,           0,         606,      -7.913085868,      -5.076685531,      -4.993094385,      -4.998383496,      -2.431578461
          0,           0,         607,      -7.918004037,      -5.072704114,      -4.995660488,      -5.000860982,      -2.436237695
          0,           0,         608,      -7.924283495,       -5.07014956,      -4.998986301,      -5.003877916,      -2.442333378
          0,           0,         609,      -7.931939576,      -5.069236772,      -5.003189623,      -5.007576052,       -2.44988296
          0,           0,         610,       -7.94095933,      -5.070115892,      -5.008354454,      -5.012064579,      -2.458875826
          0,           0,         611,      -7.951300664,      -5.072889909,      -5.014533835,      -5.017421865,      -2.469272476
          0,           0,         612,      -7.962888826,      -5.077627477,      -5.021752178,      -5.023697604,      -2.481000889
          0,           0,         613,      -7.975610834,      -5.084371186,      -5.030006894,      -5.030914947,        -2.4939506
          0,           0,         614,       -7.98930858,      -5.093141586,      -5.039269241,      -5.039072271,      -2.507965134
          0,           0,         615,      -8.003771989,       -5.10393719,       -5.04948449,      -5.048144473,      -2.522834058
          0,           0,         616,      -8.018733968,      -5.116730364,      -5.060571501,      -5.058083691,      -2.538286328
          0,           0,         617,      -8.033869911,      -5.131458688,       -5.07242191,      -5.068819421,      -2.553987738
          0,           0,         618,       -8.04880467,      -5.148011221,       -5.08489906,      -5.080257869,      -2.569545657
          0,           0,         619,      -8.063130406,      -5.166209605,      -5.097836831,      -5.092280342,      -2.584525245
          0,           0,         620,      -8.076439387,      -5.185785671,       -5.11103855,        -5.1047406,      -2.598482346
          0,           0,         621,      -8.088371138,      -5.206359937,      -5.124276941,      -5.117461985,      -2.611013791
          0,           0,         622,       -8.09865526,       -5.22742573,       -5.13729798,        -5.1302368,      -2.621806216
          0,           0,         623,      -8.107128177,      -5.248343104,      -5.149831734,      -5.142830397,       -2.63065969
          0,           0,         624,      -8.113736168,      -5.268352839,      -5.161609595,      -5.154990943,      -2.637496451
          0,           0,         625,      -8.118539947,      -5.286624459,      -5.172385209,       -5.16646505,      -2.642368764
          0,           0,         626,      -8.121711755,      -5.302343947,      -5.181956275,      -5.177018081,      -2.645456352
          0,           0,         627,      -8.123513446,      -5.314830166,      -5.190183573,      -5.186456097,      -2.647042016
          0,           0,         628,      -8.124260705,      -5.323650201,      -5.197005405,      -5.194646516,      -2.647471298
          0,           0,         629,      -8.124291749,      -5.328696741,      -5.202447939,       -5.20153577,      -2.647115916
          0,           0,         630,      -8.123952738,        -5.3302041,      -5.206629595,      -5.207160392,      -2.646354448
          0,           0,         631,      -8.123591763,      -5.328701463,      -5.209753401,      -5.211645423,      -2.645562774
          0,           0,         632,      -8.123546685,      -5.324918935,      -5.212084931,       -5.21518808,       -2.64510022
          0,           0,         633,       -8.12412566,      -5.319673226,      -5.213922057,      -5.218032176,      -2.645290367
          0,           0,         634,      -8.125590091,      -5.313763092,      -5.215565737,      -5.220441595,      -2.646405429
          0,           0,         635,      -8.128146148,      -5.307896126,       -5.21729772,      -5.222678497,      -2.648659303
          0,           0,         636,      -8.131945662,       -5.30265309,      -5.219366857,       -5.22498809,      -2.652209651
          0,           0,         637,      -8.137092246,      -5.298483048,      -5.221982765,      -5.227589206,       -2.65716482
          0,           0,         638,       -8.14364862,      -5.295717092,      -5.225314508,      -5.230669256,      -2.663591716
          0,           0,         639,      -8.151642075,       -5.29458968,      -5.229491994,      -5.234382063,      -2.671521678
          0,           0,         640,      -8.161067837,      -5.295260963,      -5.234608661,      -5.238847705,       -2.68095399
          0,           0,         641,      -8.171890162,      -5.297836937,      -5.240724666,      -5.244153714,      -2.691856906
          0,           0,         642,      -8.184040834,      -5.302385557,      -5.247869973,      -5.250357224,      -2.704165883
          0,           0,         643,      -8.197414984,       -5.30894748,      -5.256046654,      -5.257487449,      -2.717778901
          0,           0,         644,       -8.21186477,      -5.317541212,      -5.265229949,      -5.265547725,      -2.732549315
          0,           0,         645,       -8.22719236,      -5.328163601,      -5.275368125,      -5.274516653,      -2.748277551
          0,           0,         646,      -8.243143278,      -5.340786582,       -5.28638166,      -5.284348374,      -2.764702754
          0,           0,         647,      -8.259402471,      -5.355349974,      -5.298162499,      -5.294972574,      -2.781496835
          0,           0,         648,      -8.275595795,      -5.371749069,      -5.310573629,      -5.306294494,      -2.798263973
          0,           0,         649,      -8.291302072,      -5.389816057,       -5.32344869,      -5.318194465,      -2.814551361
          0,           0,         650,      -8.306081253,      -5.409296537,      -5.336591316,      -5.330526388,      -2.829877894
          0,           0,         651,       -8.31951865,      -5.429825283,      -5.349774903,      -5.343115498,      -2.843782154
          0,           0,         652,      -8.331271204,      -5.450907478,      -5.362745399,      -5.355757323,      -2.855875389
          0,           0,         653,      -8.341096816,      -5.471911431,      -5.375231305,      -5.368220337,      -2.865878269
          0,           0,         654,      -8.348870273,      -5.492080638,      -5.386961468,      -5.380254498,      -2.873643284
          0,           0,         655,      -8.354598348,      -5.510577223,      -5.397686626,      -5.391606684,      -2.879174169
          0,           0,         656,      -8.358426004,      -5.526565541,      -5.407201389,      -5.402041546,      -2.882632368
          0,           0,         657,      -8.360618271,      -5.539328976,      -5.415363443,      -5.411364053,      -2.884315161
          0,           0,         658,      -8.361517829,      -5.548391514,      -5.422107501,      -5.419439865,      -2.884606807
          0,           0,         659,      -8.361499006,      -5.553604233,      -5.427454516,       -5.42621182,      -2.883925473
          0,           0,         660,      -8.360940468,      -5.555168733,      -5.431516198,      -5.431710769,      -2.882690048
          0,           0,         661,      -8.360215222,      -5.553594648,      -5.434489656,      -5.436055655,      -2.881306096
          0,           0,         662,      -8.359680906,       -5.54960719,      -5.436637612,      -5.439439238,      -2.880154562
          0,           0,         663,      -8.359663095,      -5.544031182,      -5.438258642,      -5.442103448,      -2.879575878
          0,           0,         664,      -8.360437779,      -5.537682051,      -5.439656945,      -5.444312499,      -2.879854693
          0,           0,         665,      -8.362222145,      -5.531287175,      -5.441118781,      -5.446330329,       -2.88121299
          0,           0,         666,      -8.365174489,      -5.525445837,      -5.442897769,      -5.448404623,      -2.883811762
          0,           0,         667,      -8.369400812,      -5.520621907,      -5.445208064,      -5.450757037,      -2.887758746
          0,           0,         668,       -8.37496295,      -5.517157031,      -5.448222919,      -5.453577956,      -2.893117239
          0,           0,         669,      -8.381885939,      -5.515292709,      -5.452076354,      -5.457024428,      -2.899913896
          0,           0,         670,      -8.390162271,      -5.515193683,        -5.4568661,      -5.461220084,       -2.90814316
          0,           0,         671,      -8.399753997,      -5.516968824,      -5.462656979,      -5.466256409,      -2.917769373
          0,           0,         672,      -8.410591447,       -5.52068762,      -5.469483918,      -5.472194724,      -2.928725257
          0,           0,         673,      -8.422569144,      -5.526391307,      -5.477354181,      -5.479068434,      -2.940907481
          0,           0,         674,      -8.435539732,      -5.534098742,      -5.486248553,      -5.486884994,      -2.954169938
          0,           0,         675,      -8.449307206,      -5.543807663,      -5.496121578,      -5.495627334,      -2.968315988
          0,           0,         676,      -8.463621084,      -5.555491981,      -5.506901082,      -5.505254604,      -2.983091216
          0,           0,         677,      -8.478174964,      -5.569095094,      -5.518487306,      -5.515702411,       -2.99818018
          0,           0,         678,      -8.492611928,      -5.584518871,      -5.530751883,      -5.526882459,      -3.013209838
          0,           0,         679,      -8.506540555,        -5.6016081,      -5.543536819,      -5.538681566,      -3.027763891
          0,           0,         680,      -8.519565183,      -5.620131361,      -5.556653792,      -5.550959968,      -3.041412865
          0,           0,         681,      -8.531329963,       -5.63976157,      -5.569884264,      -5.563549195,      -3.053760545
          0,           0,         682,      -8.541562764,      -5.660060584,      -5.582982252,       -5.57625112,      -3.064493272
          0,           0,         683,      -8.550094091,      -5.680470845,      -5.595682727,      -5.588840636,      -3.073405482
          0,           0,         684,      -8.556856322,      -5.700320669,      -5.607716477,      -5.601073122,      -3.080404346
          0,           0,         685,      -8.561885291,       -5.71885638,      -5.618828662,      -5.612696818,      -3.085514694
          0,           0,         686,      -8.565320054,      -5.735309127,      -5.628799305,      -5.623470509,      -3.088879734
          0,           0,         687,      -8.567388817,      -5.748990727,      -5.637464165,      -5.633185602,      -3.090745519
          0,           0,         688,      -8.568380681,      -5.759398186,      -5.644732636,       -5.64168891,      -3.091428903
          0,           0,         689,      -8.568614885,      -5.766297242,      -5.650600094,      -5.648901828,      -3.091281544
          0,           0,         690,       -8.56842063,      -5.769760331,      -5.655153496,      -5.654832917,      -3.090664907
          0,           0,         691,       -8.56813082,      -5.770151039,      -5.658567904,      -5.659580172,      -3.089940291
          0,           0,         692,      -8.568075241,      -5.768061679,      -5.661089823,      -5.663319583,      -3.089459968
          0,           0,         693,      -8.568565155,      -5.764220208,       -5.66300956,      -5.666282388,      -3.089551474
          0,           0,         694,      -8.569873991,      -5.759389938,      -5.664630751,      -5.668728307,      -3.090499561
          0,           0,         695,      -8.572223719,      -5.754286054,      -5.666244821,      -5.670921737,      -3.092534212
          0,           0,         696,      -8.575781683,      -5.749523416,      -5.668113994,      -5.673114327,       -3.09582876
          0,           0,         697,      -8.580664572,      -5.745596411,      -5.670462524,      -5.675533881,      -3.100504796
          0,           0,         698,      -8.586945141,      -5.742882149,      -5.673473886,      -5.678378164,      -3.106639467
          0,           0,         699,      -8.594658265,      -5.741655755,      -5.677291431,      -5.681812004,      -3.114271984
          0,           0,         700,      -8.603804619,      -5.742109702,      -5.682020496,        -5.6859664,      -3.123407518
          0,           0,         701,      -8.614352702,      -5.744373532,       -5.68773131,      -5.690938972,      -3.134019122
          0,           0,         702,      -8.626239601,      -5.748531969,      -5.694462208,      -5.696795509,      -3.146048139
          0,           0,         703,      -8.639368955,      -5.754638977,      -5.702222324,      -5.703572071,      -3.159401586
          0,           0,         704,      -8.653605604,      -5.762726309,      -5.710993243,      -5.711277187,      -3.173946048
          0,           0,         705,      -8.668769173,      -5.772806877,      -5.720729956,      -5.719894056,      -3.189500215
          0,           0,         706,      -8.684626559,      -5.784872919,      -5.731361241,      -5.729382424,      -3.205826008
          0,           0,         707,      -8.700886246,      -5.798888866,        -5.7427893,       -5.73967976,      -3.222621039
          0,           0,         708,      -8.717196485,      -5.814778751,       -5.75488884,      -5.750701194,      -3.239514853
          0,           0,         709,      -8.733152616,       -5.83240827,      -5.767505877,      -5.762338267,      -3.256074497
          0,           0,         710,      -8.748318889,      -5.851562098,      -5.780456517,      -5.774456719,      -3.271826128
          0,           0,         711,      -8.762267585,      -5.871919222,      -5.793526226,      -5.786893676,       -3.28629662
          0,           0,         712,      -8.774627482,      -5.893031497,      -5.806471131,      -5.799455794,      -3.299067857
          0,           0,         713,      -8.785120168,      -5.914311633,      -5.819025176,      -5.811920482,      -3.309820486
          0,           0,         714,      -8.793579631,      -5.935037473,      -5.830915861,      -5.824042471,      -3.318360155
          0,           0,         715,      -8.799967165,      -5.954383125,      -5.841885253,      -5.835567155,      -3.324637676
          0,           0,         716,      -8.804382079,      -5.971488887,      -5.851712008,      -5.846250079,      -3.328761631
          0,           0,         717,      -8.807052559,      -5.985570306,      -5.860231493,      -5.855879456,      -3.330986951
          0,           0,         718,      -8.808299924,       -5.99604506,      -5.867351436,      -5.864297778,      -3.331673589
          0,           0,         719,      -8.808491358,      -6.002638484,      -5.873062788,      -5.871419976,      -3.331232157
          0,           0,         720,      -8.808005563,      -6.005432008,      -5.877446391,       -5.87724673,      -3.330083196
          0,           0,         721,      -8.807219133,      -6.004842261,      -5.880671765,      -5.881868772,      -3.328638681
          0,           0,         722,      -8.806498293,      -6.001541576,       -5.88298204,       -5.88545719,        -3.3272913
          0,           0,         723,      -8.806183756,      -5.996344149,      -5.884666639,      -5.888241223,      -3.326399355
          0,           0,         724,      -8.806572201,      -5.990089185,      -5.886030239,      -5.890481097,      -3.326270121
          0,           0,         725,      -8.807903802,      -5.983548692,      -5.887366641,      -5.892443531,      -3.327149827
          0,           0,         726,      -8.810359521,      -5.977373952,      -5.888941114,      -5.894383538,       -3.32922285
          0,           0,         727,      -8.814065447,      -5.972078486,      -5.890981158,      -5.896532664,      -3.332617414
          0,           0,         728,      -8.819101333,      -5.968046158,      -5.893673591,      -5.899092514,      -3.337414991
          0,           0,         729,      -8.825507455,      -5.965551832,      -5.897165302,      -5.902231665,      -3.343657651
          0,           0,         730,      -8.833291302,      -5.964785329,      -5.901566057,      -5.906085242,      -3.351354985
          0,           0,         731,      -8.842429392,      -5.965873847,      -5.906951778,      -5.910755723,      -3.360486039
          0,           0,         732,      -8.852867892,      -5.968900363,       -5.91336787,      -5.916314972,       -3.37099978
          0,           0,         733,      -8.864519188,       -5.97391676,      -5.920831771,      -5.922806484,      -3.382811377
          0,           0,         734,       -8.87725623,      -5.980951524,       -5.92933454,      -5.930247576,      -3.395796047
          0,           0,         735,      -8.890905557,      -5.990012598,      -5.938841408,      -5.938631053,      -3.409781253
          0,           0,         736,      -8.905240687,      -6.001086079,      -5.949291586,      -5.947926275,      -3.424538881
          0,           0,         737,      -8.919978014,      -6.014130977,      -5.960597524,      -5.958079593,      -3.439779457
          0,           0,         738,      -8.934778605,      -6.029069625,      -5.972643927,      -5.969014232,       -3.45515186
          0,           0,         739,      -8.949258335,      -6.045773321,      -5.985286655,      -5.980629471,      -3.470251467
          0,           0,         740,      -8.963011783,      -6.064043411,      -5.998351729,      -5.992799047,      -3.484642878
          0,           0,         741,      -8.975650612,      -6.083590203,       -6.01163468,      -6.005368761,      -3.497899388
          0,           0,         742,       -8.98685163,      -6.104014064,      -6.024901639,       -6.01815436,      -3.509655114
          0,           0,         743,      -8.996390117,      -6.124792526,      -6.037894902,      -6.030942228,      -3.519644847
          0,           0,         744,      -9.004146974,      -6.145278153,      -6.050345218,      -6.043494573,      -3.527717556
          0,           0,         745,      -9.010109827,      -6.164719251,       -6.06198908,      -6.055559627,      -3.533842145
          0,           0,         746,      -9.014375937,      -6.182315247,      -6.072588548,      -6.066887189,      -3.538112549
          0,           0,         747,       -9.01714244,      -6.197307464,      -6.081951979,      -6.077248925,      -3.540737669
          0,           0,         748,      -9.018680471,        -6.2090896,      -6.089953129,       -6.08646106,      -3.542012726
          0,           0,         749,       -9.01930223,      -6.217308346,      -6.096546295,      -6.094406059,      -3.542281563
          0,           0,         750,      -9.019336217,      -6.221923228,      -6.101776464,      -6.101049772,       -3.54190639
          0,           0,         751,      -9.019117421,      -6.223209846,      -6.105781013,      -6.106449727,      -3.541253504
          0,           0,         752,       -9.01898215,      -6.221708979,      -6.108778521,      -6.110749567,      -3.540685086
          0,           0,         753,      -9.019255761,      -6.218136476,      -6.111044341,      -6.114159922,       -3.54054581
          0,           0,         754,      -9.020232246,      -6.213277783,      -6.112879982,      -6.116931926,      -3.541143229
          0,           0,         755,      -9.022159798,      -6.207893787,      -6.114585252,      -6.119331519,      -3.542734833
          0,           0,         756,       -9.02523389,      -6.202656212,      -6.116437785,      -6.121619256,      -3.545522678
          0,           0,         757,      -9.029597399,      -6.198116528,      -6.118680757,      -6.124036499,      -3.549654728
          0,           0,         758,      -9.035343393,      -6.194699294,      -6.121516521,       -6.12679664,      -3.555228714
          0,           0,         759,      -9.042514699,      -6.192708932,      -6.125103115,      -6.130079013,      -3.562292638
          0,           0,         760,      -9.051113405,      -6.192350169,      -6.129555848,      -6.134026423,      -3.570853865
          0,           0,         761,      -9.061113967,      -6.193760851,      -6.134954623,      -6.138746782,       -3.58089147
          0,           0,         762,      -9.072469124,      -6.197038765,      -6.141350273,      -6.144316798,      -3.592361846
          0,           0,         763,      -9.085102769,      -6.202253111,      -6.148765772,      -6.150784243,      -3.605191614
          0,           0,         764,      -9.098901037,       -6.20944863,      -6.157196091,      -6.158169465,      -3.619268364
          0,           0,         765,      -9.113706183,      -6.218647953,      -6.166608651,      -6.166467118,      -3.634433749
          0,           0,         766,      -9.129308214,      -6.229851264,      -6.176943689,      -6.175647642,      -3.650474053
          0,           0,         767,      -9.145439684,      -6.243031848,      -6.188114224,      -6.185658333,       -3.66711323
          0,           0,         768,       -9.16177239,      -6.258126784,      -6.200005548,       -6.19642359,      -3.684007646
          0,           0,         769,      -9.177921197,      -6.275022158,      -6.212474495,      -6.207844306,      -3.700747812
          0,           0,         770,      -9.193458382,      -6.293532623,      -6.225348429,      -6.219796333,      -3.716871909
          0,           0,         771,      -9.207946554,      -6.313377401,      -6.238424361,      -6.232128132,       -3.73189984
          0,           0,         772,      -9.220984823,      -6.334156857,       -6.25146909,      -6.244658443,      -3.745383852
          0,           0,         773,      -9.232252201,       -6.35533624,      -6.264223518,      -6.257176034,      -3.756959252
          0,           0,         774,      -9.241534558,      -6.376242748,      -6.276415102,      -6.269443977,      -3.766378241
          0,           0,         775,       -9.24873936,      -6.396084942,      -6.287777305,      -6.281210236,      -3.773530872
          0,           0,         776,      -9.253910208,      -6.414007069,      -6.298071745,      -6.292224841,      -3.778462934
          0,           0,         777,      -9.257226573,      -6.429184521,      -6.307109552,      -6.302261708,      -3.781375004
          0,           0,         778,      -9.258978772,      -6.440947696,       -6.31476916,      -6.311140959,      -3.782592689
          0,           0,         779,      -9.259521939,      -6.448900038,      -6.321008773,      -6.318748413,      -3.782513954
          0,           0,         780,      -9.259234258,      -6.452990208,      -6.325874583,      -6.325050942,      -3.781560296
          0,           0,         781,      -9.258494563,      -6.453516278,      -6.329503268,      -6.330104869,      -3.780148978
          0,           0,         782,      -9.257674938,      -6.451065766,      -6.332112981,      -6.334052258,      -3.778682039
          0,           0,         783,      -9.257128152,      -6.446411751,      -6.333979925,      -6.337102992,      -3.777533052
          0,           0,         784,      -9.257170877,      -6.440394226,      -6.335407556,      -6.339508614,       -3.77703151
          0,           0,         785,      -9.258065297,      -6.433816515,       -6.33669734,      -6.341535858,      -3.777446939
          0,           0,         786,      -9.260014286,      -6.427376825,      -6.338127823,      -6.343445961,      -3.778986302
          0,           0,         787,      -9.263163434,      -6.421638612,      -6.339942172,      -6.345480532,      -3.781797541
          0,           0,         788,      -9.267607759,      -6.417030684,      -6.342343202,      -6.347853137,        -3.7859773
          0,           0,         789,      -9.273399794,      -6.413864537,      -6.345493009,      -6.350745123,       -3.79157969
          0,           0,         790,      -9.280557676,      -6.412357788,      -6.349515394,      -6.354304415,      -3.798624554
          0,           0,         791,      -9.289068024,      -6.412657547,      -6.354498935,      -6.358645815,      -3.807100661
          0,           0,         792,      -9.298886123,      -6.414860328,      -6.360500358,      -6.363852537,      -3.816965842
          0,           0,         793,      -9.309935238,      -6.419027146,      -6.367547453,      -6.369978502,      -3.828145888
          0,           0,         794,      -9.322101694,      -6.425193166,      -6.375641005,       -6.37705055,      -3.840529309
          0,           0,         795,      -9.335227598,      -6.433372347,      -6.384755696,       -6.38507016,      -3.853959378
          0,           0,         796,      -9.349105172,      -6.443557676,      -6.394840167,       -6.39401487,      -3.868227337
          0,           0,         797,      -9.363471359,      -6.455717538,      -6.405816444,      -6.403838781,      -3.883065427
          0,           0,         798,      -9.378007394,      -6.469788055,       -6.41757896,      -6.414472743,      -3.898144782
          0,           0,         799,      -9.392346771,      -6.485660947,      -6.429993584,      -6.425823738,      -3.913081138
          0,           0,         800,      -9.406094306,      -6.503166869,      -6.442896554,      -6.437773809,      -3.927452711
          0,           0,         801,      -9.418860168,       -6.52205566,      -6.456093945,      -6.450178241,       -3.94083432
          0,           0,         802,      -9.430306567,      -6.541977241,      -6.469362439,      -6.462863587,       -3.95284718
          0,           0,         803,      -9.440187388,      -6.562466967,      -6.482453328,      -6.475627748,      -3.963204535
          0,           0,         804,      -9.448362606,      -6.582939024,      -6.495102936,      -6.488243774,       -3.97173197
          0,           0,         805,      -9.454794171,      -6.602696633,      -6.507047018,      -6.500467151,      -3.978368674
          0,           0,         806,      -9.459545262,      -6.620972938,      -6.518036378,       -6.51204595,      -3.983169518
          0,           0,         807,      -9.462765517,        -6.6370058,      -6.527854288,      -6.522736838,       -3.98629176
          0,           0,         808,      -9.464679449,      -6.650135875,      -6.536341094,      -6.532331386,       -3.98798122
          0,           0,         809,      -9.465573132,      -6.659907494,      -6.543418315,      -6.540684945,      -3.988553286
          0,           0,         810,      -9.465769464,      -6.666145894,      -6.549100185,      -6.547735773,      -3.988362438
          0,           0,         811,      -9.465604153,      -6.668986738,       -6.55349436,      -6.553512668,       -3.98777515
          0,           0,         812,      -9.465415729,      -6.668850608,      -6.556794003,      -6.558132664,      -3.987156754
          0,           0,         813,       -9.46553504,      -6.666371578,      -6.559258256,      -6.561786062,      -3.986859115
          0,           0,         814,      -9.466270786,      -6.662298996,      -6.561183261,      -6.564712822,      -3.987206087
          0,           0,         815,      -9.467885593,      -6.657396802,      -6.562871794,      -6.567175359,      -3.988471093
          0,           0,         816,      -9.470586729,      -6.652363636,      -6.564609198,      -6.569436396,      -3.990869369
          0,           0,         817,      -9.474523573,      -6.647786215,      -6.566648004,      -6.571742486,      -3.994556738
          0,           0,         818,      -9.479793522,      -6.644126053,      -6.569200924,      -6.574314043,      -3.999636073
          0,           0,         819,      -9.486453169,      -6.641729838,      -6.572440046,      -6.577340288,      -4.006168765
          0,           0,         820,      -9.494528899,      -6.640850133,      -6.576498992,      -6.580977208,      -4.014185211
          0,           0,         821,      -9.504017746,      -6.641667096,      -6.581475384,      -6.585347026,      -4.023686407
          0,           0,         822,      -9.514887819,      -6.644306927,      -6.587433553,      -6.590539567,      -4.034643986
          0,           0,         823,      -9.527077039,      -6.648856029,       -6.59440719,      -6.596614105,       -4.04699904
          0,           0,         824,      -9.540488017,      -6.655371273,      -6.602401068,      -6.603601395,      -4.060656696
          0,           0,         825,      -9.554980915,      -6.663885622,      -6.611392387,      -6.611505824,        -4.0754781
          0,           0,         826,      -9.570368376,      -6.674410256,      -6.621331385,      -6.620307261,       -4.09127442
          0,           0,         827,      -9.586407595,      -6.686931906,      -6.632141512,      -6.629962123,      -4.107797274
          0,           0,         828,      -9.602796498,      -6.701405674,      -6.643719101,      -6.640404173,      -4.124732809
          0,           0,         829,      -9.619171289,      -6.717741905,      -6.655932474,      -6.651544102,      -4.141697475
          0,           0,         830,      -9.635117798,      -6.735787507,      -6.668621034,      -6.663268555,       -4.15824729
          0,           0,         831,      -9.650192863,      -6.755301954,      -6.681594017,      -6.675437544,      -4.173899782
          0,           0,         832,      -9.663969799,      -6.775932267,      -6.694630034,       -6.68788197,      -4.188181937
          0,           0,         833,      -9.676084185,      -6.797192211,      -6.707479146,      -6.700402126,      -4.200682491
          0,           0,         834,      -9.686270622,      -6.818453049,      -6.719871829,      -6.712769804,      -4.211096329
          0,           0,         835,      -9.694382117,      -6.838953049,      -6.731536544,      -6.724736393,      -4.219250598
          0,           0,         836,      -9.700404912,      -6.857837911,      -6.742221423,      -6.736047679,      -4.225124417
          0,           0,         837,      -9.704465317,      -6.874242598,      -6.751716217,      -6.746464501,      -4.228857043
          0,           0,         838,      -9.706815221,      -6.887410264,      -6.759871914,      -6.755785516,      -4.230730369
          0,           0,         839,        -9.7077907,      -6.896821086,      -6.766614847,      -6.763868234,      -4.231121176
          0,           0,         840,      -9.707766874,      -6.902288332,      -6.771957078,      -6.770646284,      -4.230448812
          0,           0,         841,      -9.707126187,      -6.903989321,      -6.776001337,      -6.776141341,      -4.229136837
          0,           0,         842,      -9.706248838,      -6.902426112,      -6.778937369,        -6.7804646,      -4.227599651
          0,           0,         843,       -9.70550167,      -6.898331431,      -6.781023121,      -6.783803477,      -4.226228778
          0,           0,         844,      -9.705221224,      -6.892548178,      -6.782555359,      -6.786397507,      -4.225376656
          0,           0,         845,      -9.705695694,      -6.885915055,      -6.783839303,      -6.788510988,      -4.225341223
          0,           0,         846,      -9.707151662,      -6.879182684,      -6.785163712,      -6.790409601,      -4.226354658
