"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         638,      -7.528808443,      -5.323246788,      -5.876911056,       -5.21460334,      -9.433397065
          0,           0,         639,      -7.534837572,      -5.324757962,      -5.882672846,      -5.217350071,       -9.43993843
          0,           0,         640,       -7.54087978,      -5.326223854,      -5.888311458,      -5.220042162,      -9.447712751
          0,           0,         641,      -7.546640182,      -5.323180662,      -5.891883616,      -5.222081227,      -9.449354403
          0,           0,         642,      -7.407147033,      -5.327752677,      -5.891372659,      -5.172839369,      -9.450062761
          0,           0,         643,      -7.422017892,      -5.330146565,       -5.90373186,      -5.181143215,        -9.4508195
          0,           0,         644,      -7.540862352,      -5.331576051,      -5.907418653,      -5.223526335,       -9.45063204
          0,           0,         645,      -7.554357854,      -5.332867352,      -5.913747861,      -5.228089196,       -9.45019713
          0,           0,         646,      -7.569123722,      -5.334096122,      -5.918865002,      -5.232742834,        -9.4497829
          0,           0,         647,      -7.575747669,       -5.33528426,      -5.923504916,      -5.235103266,      -9.449366848
          0,           0,         648,      -7.581936609,      -5.336428492,      -5.927893616,      -5.237292163,      -9.449274149
          0,           0,         649,      -7.586575078,      -5.337533567,      -5.932051119,      -5.239030808,      -9.449613975
          0,           0,         650,      -7.590895903,      -5.338601846,      -5.935979932,      -5.240627236,      -9.449905399
          0,           0,         651,      -7.594867565,      -5.339635469,      -5.939688122,      -5.242082046,      -9.449727402
          0,           0,         652,       -7.59859008,      -5.340636064,      -5.943170285,      -5.243426099,      -9.449535295
          0,           0,         653,      -7.602043055,      -5.341605108,       -5.94642551,      -5.244660973,      -9.449397567
          0,           0,         654,      -7.605222291,      -5.342543454,      -5.949454223,      -5.245789267,      -9.449287785
          0,           0,         655,      -7.608053076,      -5.339653423,      -5.951993985,      -5.243018488,      -9.449061268
          0,           0,         656,      -7.602720575,      -5.344216311,      -5.954551471,      -5.245508173,      -9.448818782
          0,           0,         657,      -7.603790262,      -5.328203075,      -5.948488498,      -5.244278901,      -9.448565483
          0,           0,         658,      -7.296184283,      -5.342951019,      -5.931116111,      -5.120689852,      -9.448464373
          0,           0,         659,      -7.310085432,      -5.346370102,      -5.959774236,      -5.132549489,      -9.448328305
          0,           0,         660,      -7.567835933,      -5.347469003,      -5.956610464,      -5.237771842,      -9.448016845
          0,           0,         661,      -7.580619226,      -5.348316377,      -5.962997907,      -5.241490718,      -9.447701682
          0,           0,         662,      -7.612687958,      -5.349108825,      -5.965317724,      -5.249463854,      -9.447479616
          0,           0,         663,      -7.618128005,      -5.349875765,      -5.966731977,      -5.250766059,      -9.447518935
          0,           0,         664,      -7.620590225,      -5.350625774,      -5.967831628,      -5.251444561,      -9.447829326
          0,           0,         665,       -7.62139332,      -5.351363042,      -5.968710887,      -5.251725707,      -9.447577883
          0,           0,         666,        -7.6217629,      -5.352091394,      -5.969396719,      -5.251890787,       -9.44688528
          0,           0,         667,      -7.621711176,      -5.352814012,      -5.969917199,      -5.251965363,      -9.446052118
          0,           0,         668,      -7.621401998,      -5.353533153,      -5.970279704,        -5.2519977,      -9.445164571
          0,           0,         669,      -7.620858141,      -5.299641572,      -5.967239086,      -5.222736232,      -9.444094043
          0,           0,         670,      -7.608400992,      -5.354920782,      -5.969114001,      -5.249273129,      -9.442900093
          0,           0,         671,      -7.410839793,      -5.352824741,      -5.965955214,      -5.110260606,      -9.441807314
          0,           0,         672,      -7.423305372,      -5.356152651,      -5.967597341,      -5.204503679,      -9.440723115
          0,           0,         673,      -7.578135877,      -5.357067578,      -5.968598153,      -5.242844924,      -9.439018306
          0,           0,         674,      -7.598549118,       -5.35785374,      -5.969337147,      -5.249249113,      -9.437207513
          0,           0,         675,       -7.61037626,      -5.358608317,      -5.969115905,      -5.251092277,      -9.435457765
          0,           0,         676,      -7.612657015,      -5.359365177,      -5.968624259,      -5.251609891,      -9.433785647
          0,           0,         677,      -7.611763795,      -5.360129353,      -5.967984499,      -5.251694543,      -9.432479553
          0,           0,         678,      -7.610452831,      -5.360902581,      -5.967234866,      -5.251649175,      -9.431945508
          0,           0,         679,       -7.60894303,      -5.361686689,      -5.966392842,      -5.251564704,      -9.432530867
          0,           0,         680,      -7.607236448,      -5.362232154,      -5.965325989,      -5.251185237,      -9.433554525
          0,           0,         681,      -7.596861465,      -5.363218066,      -5.964042833,      -5.249107565,       -9.43535651
          0,           0,         682,       -7.59289487,      -5.364107399,      -5.963265368,       -5.24848193,      -9.436608788
          0,           0,         683,       -7.60013859,      -5.364956986,      -5.962037193,      -5.250830847,      -9.435765711
          0,           0,         684,      -7.598723766,      -5.365812105,      -5.960849348,      -5.250929455,       -9.43473269
          0,           0,         685,      -7.597131698,      -5.366585983,      -5.959450008,      -5.250940915,      -9.434086885
          0,           0,         686,       -7.58638886,      -5.367551824,      -5.957870351,      -5.248620879,      -9.434134092
          0,           0,         687,      -7.589004214,      -5.368493395,      -5.956565582,      -5.250065431,      -9.436058719
          0,           0,         688,      -7.590779709,      -5.369434632,      -5.955001583,      -5.251057069,      -9.440103491
          0,           0,         689,       -7.58943759,      -5.370396506,      -5.953411186,      -5.251317564,      -9.442093022
          0,           0,         690,      -7.587689275,      -5.371370824,      -5.951733874,      -5.251515006,      -9.441246329
          0,           0,         691,      -7.585051218,      -5.372381505,      -5.949978116,      -5.251521145,      -9.439858253
          0,           0,         692,      -7.583130516,      -5.372610121,      -5.945825269,      -5.250890593,      -9.438575002
          0,           0,         693,      -7.559504372,      -5.374416133,      -5.944539041,      -5.246101582,      -9.437242235
          0,           0,         694,      -7.557536631,      -5.375576173,      -5.944241021,      -5.245792955,      -9.435755452
          0,           0,         695,      -7.575522473,      -5.376711071,      -5.942335743,      -5.251985864,      -9.434084461
          0,           0,         696,       -7.57444515,      -5.377867182,      -5.940426341,      -5.252565927,      -9.432242474
          0,           0,         697,      -7.573341213,      -5.379052956,      -5.938382176,      -5.253152807,       -9.43035071
          0,           0,         698,       -7.57146182,      -5.380270242,      -5.936289058,      -5.253557555,      -9.428443537
          0,           0,         699,      -7.569572173,      -5.381519744,      -5.934150192,      -5.253995365,      -9.426471666
          0,           0,         700,      -7.567683756,      -5.382802062,      -5.931974209,      -5.254468858,      -9.424423143
          0,           0,         701,      -7.565838123,      -5.384114088,      -5.929764363,       -5.25498803,      -9.422304986
          0,           0,         702,      -7.563791718,      -5.385376727,      -5.927459996,      -5.255463446,       -9.42017149
          0,           0,         703,      -7.553163166,      -5.386826906,      -5.925082169,      -5.253561596,      -9.417876442
          0,           0,         704,      -7.559345506,      -5.388249454,      -5.922817845,      -5.256469766,      -9.416018082
          0,           0,         705,      -7.556068541,       -5.38971206,      -5.920630938,      -5.256702195,      -9.414847834
          0,           0,         706,      -7.556848718,      -5.391201624,      -5.918295457,      -5.258156828,      -9.414626163
          0,           0,         707,      -7.555000915,      -5.392733534,      -5.916012158,      -5.258833467,      -9.414651351
          0,           0,         708,      -7.554108775,      -5.394298671,      -5.913707308,      -5.259879646,      -9.414107145
          0,           0,         709,       -7.55277535,      -5.395900296,      -5.911393751,      -5.260802837,       -9.41433237
          0,           0,         710,      -7.551410265,      -5.397539474,      -5.909088883,      -5.261743497,      -9.416231866
          0,           0,         711,       -7.55008016,      -5.399216672,      -5.906797555,      -5.262722477,      -9.420272322
          0,           0,         712,       -7.54875906,      -5.400932276,      -5.904524552,      -5.263733831,       -9.42307637
          0,           0,         713,      -7.547547712,      -5.402686027,      -5.902273809,      -5.264809645,      -9.423488522
          0,           0,         714,      -7.546306378,      -5.404478759,      -5.900066236,      -5.265894912,      -9.421253416
          0,           0,         715,      -7.545383208,       -5.40627693,      -5.897885594,      -5.267090544,       -9.42147116
          0,           0,         716,       -7.54302195,      -5.408156975,      -5.895729373,      -5.267808754,      -9.426545256
          0,           0,         717,      -7.542534022,      -5.410024138,      -5.893444368,      -5.269284148,      -9.432608103
          0,           0,         718,       -7.53600193,      -5.412029122,      -5.891503244,      -5.268641947,      -9.436376651
          0,           0,         719,      -7.540700856,      -5.414020892,      -5.889586447,      -5.271933576,      -9.436552743
          0,           0,         720,      -7.540730813,      -5.416044084,      -5.887678643,      -5.273636758,      -9.436193876
          0,           0,         721,        -7.5409596,      -5.418110777,      -5.885804065,      -5.275429305,      -9.435981132
          0,           0,         722,      -7.540576937,      -5.420214505,      -5.884007678,      -5.277035013,      -9.436027388
          0,           0,         723,      -7.540668072,       -5.42209178,      -5.882258439,      -5.278806138,      -9.436434695
          0,           0,         724,      -7.537660905,      -5.423869593,      -5.880485216,      -5.279356217,      -9.437330351
          0,           0,         725,      -7.523707558,      -5.426711973,      -5.878814633,      -5.275974791,      -9.439365347
          0,           0,         726,      -7.539551491,      -5.428984702,      -5.877346678,      -5.283802295,      -9.442522378
          0,           0,         727,      -7.539449171,      -5.431279293,      -5.875997466,      -5.285597404,      -9.443951293
          0,           0,         728,      -7.541683786,      -5.433608066,      -5.874625418,      -5.288300351,      -9.444118267
          0,           0,         729,      -7.542499985,      -5.435969771,      -5.873338032,      -5.290487132,       -9.44388129
          0,           0,         730,      -7.543352404,      -5.438363608,      -5.872112593,      -5.292701937,      -9.443167765
          0,           0,         731,      -7.544270649,      -5.440788813,      -5.870959655,       -5.29495223,      -9.440737566
          0,           0,         732,      -7.545329335,      -5.443244242,      -5.869879346,      -5.297269026,      -9.437358459
          0,           0,         733,      -7.546506098,      -5.445718196,       -5.86870608,      -5.299641193,      -9.433713404
          0,           0,         734,       -7.54562685,      -5.448234965,       -5.86787605,      -5.301211321,      -9.430364724
          0,           0,         735,      -7.548316262,      -5.450776218,      -5.867071779,      -5.304182384,      -9.427897711
          0,           0,         736,       -7.55079155,      -5.453336177,       -5.86628781,      -5.307089274,      -9.427036696
          0,           0,         737,      -7.552694509,      -5.455916422,      -5.865566295,      -5.309765493,      -9.428855899
          0,           0,         738,      -7.554646338,      -5.458513871,      -5.864909354,       -5.31246095,      -9.435212708
          0,           0,         739,      -7.556719082,      -5.461119074,      -5.864316238,      -5.315197059,      -9.448765141
          0,           0,         740,      -7.558656552,      -5.463747341,      -5.863782179,      -5.317866277,      -9.467998342
          0,           0,         741,      -7.561127305,      -5.466386455,      -5.863313904,      -5.320766079,      -9.475229126
          0,           0,         742,      -7.563782246,      -5.468988061,      -5.862888499,      -5.323718453,      -9.477628527
          0,           0,         743,      -7.564933703,      -5.471619352,      -5.862483454,      -5.326043868,      -9.478445456
          0,           0,         744,       -7.56594207,      -5.474284944,      -5.862195046,      -5.328257889,      -9.478281596
          0,           0,         745,      -7.570246421,      -5.476945779,      -5.861958102,      -5.331820204,      -9.477661338
          0,           0,         746,      -7.574897273,      -5.479576403,      -5.861765042,      -5.335579175,      -9.476664831
          0,           0,         747,      -7.578140708,      -5.482193771,      -5.861608107,       -5.33868536,      -9.475450282
          0,           0,         748,      -7.581489465,      -5.484793626,      -5.861485102,      -5.341800705,      -9.474426858
          0,           0,         749,      -7.584790703,      -5.487380194,      -5.861399924,      -5.344869034,      -9.474076119
          0,           0,         750,        -7.5882702,       -5.48994143,      -5.861348905,      -5.347979596,      -9.474899697
          0,           0,         751,      -7.591763434,       -5.49247642,        -5.8613296,      -5.351060785,      -9.476920753
          0,           0,         752,      -7.595320044,      -5.494981747,      -5.861338426,      -5.354130662,      -9.482159991
          0,           0,         753,      -7.598913881,       -5.49745393,      -5.861372403,      -5.357176981,      -9.490818187
          0,           0,         754,      -7.602529783,      -5.499887609,      -5.861421037,      -5.360191471,      -9.494103283
          0,           0,         755,        -7.6059133,       -5.50225613,      -5.861375847,      -5.363075571,      -9.494032333
          0,           0,         756,      -7.606268173,      -5.504637263,       -5.86158148,      -5.364705663,      -9.493289582
          0,           0,         757,      -7.613159317,      -5.506945973,      -5.861689739,      -5.368886174,      -9.492540965
          0,           0,         758,      -7.616596265,      -5.509207455,       -5.86181676,      -5.371660913,       -9.49211681
          0,           0,         759,      -7.620505913,      -5.511417115,      -5.861941816,      -5.374573614,       -9.49241854
          0,           0,         760,      -7.623976044,      -5.513573909,      -5.862072028,      -5.377265808,      -9.494065485
          0,           0,         761,      -7.627341023,      -5.515676126,      -5.862204388,       -5.37987254,      -9.497846131
          0,           0,         762,      -7.630579152,      -5.517722039,      -5.862337004,       -5.38238647,       -9.50327971
          0,           0,         763,      -7.633670711,      -5.519178975,      -5.862446673,      -5.384572523,      -9.505444747
          0,           0,         764,      -7.636129953,      -5.521625852,      -5.862573979,      -5.386919597,      -9.506021476
          0,           0,         765,      -7.638028307,       -5.52351503,      -5.862715346,      -5.388769267,      -9.506056791
          0,           0,         766,      -7.641781706,      -5.525335975,      -5.862834112,      -5.391371552,      -9.505790948
          0,           0,         767,      -7.644220296,      -5.527097199,      -5.862945084,      -5.393394341,      -9.505312033
          0,           0,         768,      -7.646396311,      -5.528802893,      -5.863045803,      -5.395287943,      -9.504690945
          0,           0,         769,       -7.64826561,       -5.53045504,       -5.86313674,      -5.397038066,      -9.504016474
          0,           0,         770,      -7.649858973,      -5.532055519,      -5.863214992,      -5.398660435,      -9.503437519
          0,           0,         771,       -7.65111395,       -5.53327611,      -5.861252895,      -5.400096308,      -9.503235277
          0,           0,         772,      -7.592191544,      -5.534913872,      -5.862145031,      -5.372102342,      -9.503945916
          0,           0,         773,      -7.614288866,      -5.536468657,      -5.862636377,      -5.390277324,      -9.506526376
          0,           0,         774,      -7.632378756,      -5.537986601,       -5.86333045,      -5.396243813,      -9.512345085
          0,           0,         775,      -7.650900116,      -5.539399823,      -5.863447899,      -5.403944403,      -9.521615033
          0,           0,         776,      -7.652424621,      -5.540772452,      -5.863516375,      -5.405487873,      -9.527971041
          0,           0,         777,      -7.653271533,      -5.542045917,      -5.863533475,      -5.406632909,      -9.531553901
          0,           0,         778,      -7.649282914,       -5.54340489,      -5.863503074,       -5.40583753,      -9.533678507
          0,           0,         779,      -7.648875778,      -5.544757331,      -5.863589863,      -5.406781339,      -9.534804915
          0,           0,         780,      -7.651080877,      -5.546069806,      -5.863602641,       -5.40871877,       -9.53561279
          0,           0,         781,      -7.649968271,      -5.547378597,      -5.863645188,      -5.409272919,      -9.536284049
          0,           0,         782,      -7.648936504,      -5.548692348,      -5.863679864,      -5.409859323,      -9.536945066
          0,           0,         783,      -7.647565433,      -5.550017516,      -5.863721859,      -5.410325782,      -9.537636762
          0,           0,         784,       -7.64607112,      -5.551360238,      -5.863774586,      -5.410761001,      -9.538341217
          0,           0,         785,      -7.644477183,      -5.552726554,      -5.863841722,       -5.41117586,      -9.539186278
          0,           0,         786,      -7.642817227,      -5.554122394,      -5.863926674,      -5.411586503,      -9.540239704
          0,           0,         787,      -7.641117816,      -5.555553587,      -5.864032822,       -5.41200523,      -9.541333631
          0,           0,         788,      -7.639403866,        -5.5570258,      -5.864163669,         -5.412444,      -9.542234052
          0,           0,         789,      -7.637696172,      -5.558544623,      -5.864322607,      -5.412913492,      -9.543159536
          0,           0,         790,      -7.636020896,      -5.560115255,      -5.864513694,      -5.413425774,      -9.544184428
          0,           0,         791,      -7.634395304,      -5.561742415,      -5.864740671,      -5.413989733,      -9.545201042
          0,           0,         792,      -7.632818312,      -5.563013142,      -5.864977651,      -5.414415894,      -9.546128281
          0,           0,         793,      -7.621591708,      -5.564918546,      -5.865130978,      -5.410431516,      -9.547073886
          0,           0,         794,      -7.613464992,      -5.566979062,      -5.865624627,      -5.408368138,      -9.547940958
          0,           0,         795,      -7.627725232,      -5.568891017,      -5.865984398,      -5.416445623,      -9.548941709
          0,           0,         796,      -7.626277975,      -5.570871209,      -5.866522105,      -5.417297253,      -9.549987875
          0,           0,         797,      -7.626538486,      -5.572928336,      -5.867044318,      -5.418885371,      -9.551092456
          0,           0,         798,       -7.62581797,      -5.575057787,      -5.867625794,      -5.420060922,       -9.55223435
          0,           0,         799,      -7.625164433,      -5.577229429,      -5.868264384,      -5.421275165,      -9.553101709
          0,           0,         800,      -7.623339925,      -5.579581746,      -5.868963256,      -5.421984356,      -9.553826924
          0,           0,         801,      -7.624016603,        -5.5819941,      -5.869746379,       -5.42403007,      -9.554514263
          0,           0,         802,      -7.624439445,       -5.58447875,      -5.870592124,      -5.425925662,      -9.555166619
          0,           0,         803,      -7.624628384,      -5.587050502,       -5.87151511,      -5.427735157,      -9.555859001
          0,           0,         804,       -7.62511585,      -5.589708987,       -5.87251286,       -5.42971529,      -9.556520854
          0,           0,         805,      -7.625792311,      -5.592453721,      -5.873588475,      -5.431816072,      -9.557174795
          0,           0,         806,      -7.626703965,      -5.595283349,      -5.874743431,      -5.434060934,      -9.557818314
          0,           0,         807,      -7.627867422,      -5.598195878,      -5.875979473,      -5.436456933,      -9.558300232
          0,           0,         808,      -7.629285493,      -5.601188676,      -5.877297809,      -5.439003176,      -9.558625679
          0,           0,         809,       -7.63095895,      -5.604258557,      -5.878699216,      -5.441698295,      -9.558837646
          0,           0,         810,      -7.632890496,      -5.607401797,      -5.880184194,      -5.444542056,      -9.558925687
          0,           0,         811,        -7.6350824,      -5.610614046,      -5.881752994,       -5.44753351,      -9.558910944
          0,           0,         812,       -7.63753539,      -5.613890359,      -5.883405556,      -5.450670386,      -9.558796063
          0,           0,         813,      -7.640251846,      -5.617225259,      -5.885141507,      -5.453951471,      -9.558592825
          0,           0,         814,      -7.643232284,      -5.620612676,      -5.886960181,      -5.457373979,      -9.558349549
          0,           0,         815,      -7.646476699,      -5.624046024,      -5.888860609,      -5.460934422,      -9.558160598
          0,           0,         816,      -7.649984007,      -5.627518186,      -5.890841536,      -5.464628317,      -9.558156369
          0,           0,         817,      -7.653751866,      -5.631021535,      -5.892901386,      -5.468449961,      -9.558350021
          0,           0,         818,      -7.657777298,      -5.634547993,      -5.895038299,      -5.472393349,      -9.558177002
          0,           0,         819,      -7.662056233,      -5.638089115,      -5.897250108,      -5.476451382,      -9.557540064
          0,           0,         820,      -7.666582698,      -5.641636077,      -5.899534371,      -5.480615576,      -9.556684357
          0,           0,         821,      -7.671349164,      -5.645179766,      -5.901888361,      -5.484876443,      -9.555695587
          0,           0,         822,      -7.676346957,      -5.648710841,      -5.904309075,      -5.489223709,       -9.55459514
          0,           0,         823,      -7.681565679,      -5.652219726,      -5.906793286,      -5.493646228,      -9.553355487
          0,           0,         824,      -7.686995871,      -5.655696902,      -5.909337386,      -5.498132369,      -9.552070807
          0,           0,         825,      -7.692621699,      -5.659132756,      -5.911937613,       -5.50266848,      -9.550718691
          0,           0,         826,      -7.698430273,      -5.662517767,      -5.914589946,      -5.507241856,      -9.549292879
          0,           0,         827,      -7.704405616,      -5.665842584,      -5.917290118,       -5.51183831,       -9.54778552
          0,           0,         828,      -7.710527742,      -5.669097624,      -5.920033437,      -5.516441796,      -9.546221328
          0,           0,         829,      -7.716762614,      -5.672180558,        -5.9227954,      -5.520991455,      -9.544659735
          0,           0,         830,      -7.718868327,      -5.675326699,      -5.925561924,       -5.52336237,      -9.543200309
          0,           0,         831,      -7.726700046,      -5.678359483,      -5.928469158,      -5.528709631,      -9.542065259
          0,           0,         832,      -7.735737346,      -5.681259946,      -5.931323898,      -5.534455172,      -9.541613361
          0,           0,         833,      -7.742304621,      -5.684011008,      -5.933894821,       -5.53887369,      -9.542387628
          0,           0,         834,       -7.74173073,      -5.686711685,      -5.936997771,      -5.539792681,      -9.545432362
          0,           0,         835,        -7.7521509,      -5.689292494,      -5.940014414,      -5.545864102,      -9.551799896
          0,           0,         836,      -7.761436773,      -5.691738868,      -5.942937919,      -5.551328164,      -9.559184341
          0,           0,         837,      -7.768269693,      -5.694063183,      -5.945846609,      -5.555514556,      -9.561038011
          0,           0,         838,       -7.77459556,      -5.696264628,      -5.948742963,      -5.559375831,      -9.561855668
          0,           0,         839,      -7.780661212,      -5.698343976,      -5.951624005,      -5.563030039,       -9.56273976
          0,           0,         840,      -7.786498161,      -5.700302233,      -5.954485089,      -5.566498335,       -9.56418401
          0,           0,         841,       -7.79208191,      -5.702127188,      -5.957321073,      -5.569765269,      -9.566415006
          0,           0,         842,      -7.797299712,      -5.703835532,      -5.960126637,      -5.572795545,        -9.5682147
          0,           0,         843,      -7.801294362,      -5.705451137,      -5.962895408,      -5.575210778,      -9.568770259
          0,           0,         844,      -7.804855523,      -5.706922314,      -5.965621781,      -5.576869515,      -9.568997809
          0,           0,         845,       -7.80929462,      -5.708405405,      -5.968324406,      -5.579835679,      -9.569045653
          0,           0,         846,      -7.814924978,      -5.709735004,      -5.970969487,      -5.583005582,      -9.568951712
          0,           0,         847,      -7.818392792,       -5.71097834,      -5.973576445,      -5.585077459,       -9.56876814
          0,           0,         848,      -7.821515099,      -5.712147375,      -5.976130001,      -5.586958407,      -9.568583337
          0,           0,         849,       -7.82410585,      -5.713251629,      -5.978632994,      -5.588594545,      -9.568477942
          0,           0,         850,      -7.826242394,      -5.714297741,      -5.981084795,      -5.590027668,      -9.568480325
          0,           0,         851,      -7.827860591,      -5.714850642,      -5.983414623,      -5.591147685,      -9.568583809
          0,           0,         852,      -7.812087073,      -5.715458443,      -5.985513096,      -5.585238088,      -9.568675699
          0,           0,         853,      -7.796805129,      -5.717064161,      -5.988053573,      -5.578769629,      -9.568919237
          0,           0,         854,      -7.827010182,      -5.718128751,      -5.990239647,      -5.592511631,      -9.569399961
          0,           0,         855,      -7.827557487,      -5.719067675,      -5.992579293,      -5.593350215,      -9.570364032
          0,           0,         856,      -7.829916193,      -5.720007849,      -5.994762236,      -5.594960276,      -9.572324904
          0,           0,         857,      -7.829961913,      -5.720962423,      -5.996906864,      -5.595622399,      -9.576152492
          0,           0,         858,       -7.82949686,       -5.72194022,      -5.999012298,      -5.596108755,      -9.582638625
          0,           0,         859,      -7.828680531,      -5.722950066,      -6.001086555,       -5.59647501,      -9.589182665
          0,           0,         860,      -7.827679364,      -5.724000814,      -6.003137345,      -5.596794859,      -9.593017752
          0,           0,         861,      -7.826546073,      -5.725099337,      -6.005170432,      -5.597092916,      -9.594804262
          0,           0,         862,      -7.825290891,      -5.726237967,      -6.007189231,      -5.597371187,      -9.595854073
          0,           0,         863,      -7.823400992,      -5.727480132,      -6.009201194,      -5.597431593,      -9.596852962
          0,           0,         864,      -7.822655797,      -5.728773021,      -6.011215413,      -5.598003972,      -9.597802873
          0,           0,         865,      -7.821327935,      -5.730142809,      -6.013234854,      -5.598372937,      -9.598793121
          0,           0,         866,      -7.820102228,      -5.731595118,      -6.015263923,      -5.598829197,      -9.599912468
          0,           0,         867,      -7.818898662,      -5.733134524,      -6.017310679,      -5.599337758,      -9.601113751
          0,           0,         868,      -7.817788793,       -5.73476505,      -6.019380797,      -5.599930609,      -9.601875613
          0,           0,         869,      -7.816794816,      -5.736490064,      -6.021480576,      -5.600618761,      -9.602504812
          0,           0,         870,      -7.815944547,      -5.738312293,      -6.023616057,      -5.601415789,      -9.603071767
          0,           0,         871,      -7.815260124,      -5.740233826,      -6.025793102,      -5.602332192,      -9.603599684
          0,           0,         872,      -7.814761226,      -5.742256001,      -6.028017483,      -5.603377619,      -9.604102957
          0,           0,         873,      -7.814466764,      -5.744379496,       -6.03029467,       -5.60456104,      -9.604591918
          0,           0,         874,      -7.814393525,      -5.746604276,      -6.032629914,      -5.605890426,      -9.605072492
          0,           0,         875,       -7.81455629,      -5.748929624,       -6.03502821,      -5.607372695,      -9.605552834
          0,           0,         876,      -7.814967487,      -5.751354168,      -6.037494171,      -5.609013567,       -9.60604167
          0,           0,         877,      -7.815639027,      -5.753875821,      -6.040032138,      -5.610818174,      -9.606562857
          0,           0,         878,      -7.816579597,      -5.756491273,      -6.042646011,      -5.612789465,       -9.60718446
          0,           0,         879,      -7.817783994,      -5.759155825,      -6.045332172,      -5.614890666,      -9.608004591
          0,           0,         880,      -7.818221935,      -5.761899242,      -6.048050419,      -5.616605347,      -9.609136056
          0,           0,         881,      -7.815478328,      -5.764862998,       -6.05093773,      -5.616770131,      -9.610496087
          0,           0,         882,      -7.822630161,        -5.7678243,       -6.05390843,      -5.622120739,      -9.611253605
          0,           0,         883,      -7.825217696,      -5.770852053,      -6.056960977,      -5.625058691,       -9.61158867
          0,           0,         884,      -7.828238785,      -5.773944704,      -6.060092427,      -5.628220703,        -9.6117678
          0,           0,         885,      -7.831274521,      -5.777096238,      -6.063316202,      -5.631413675,      -9.611856698
          0,           0,         886,      -7.834607263,      -5.780299447,      -6.066630371,      -5.634773737,      -9.611868755
          0,           0,         887,      -7.838221494,      -5.783546648,      -6.070036223,      -5.638285371,      -9.611805653
          0,           0,         888,      -7.842139306,      -5.786829648,      -6.073533185,      -5.641954878,      -9.611652626
          0,           0,         889,      -7.846348404,      -5.790138519,      -6.077119326,      -5.645771681,      -9.611284905
          0,           0,         890,      -7.850809321,      -5.793469447,      -6.080785985,      -5.649713947,      -9.610839029
          0,           0,         891,      -7.855515334,      -5.796687594,      -6.083719707,      -5.653744739,      -9.610244959
          0,           0,         892,      -7.846434331,       -5.79914789,      -6.086890696,        -5.6510348,      -9.609479196
          0,           0,         893,      -7.826807416,      -5.803432103,      -6.092207855,      -5.642563749,       -9.60865487
          0,           0,         894,      -7.870066178,      -5.806711121,      -6.096098393,      -5.666043995,      -9.607837182
          0,           0,         895,      -7.866944331,      -5.810058882,      -6.100293241,      -5.666247063,      -9.607064578
          0,           0,         896,      -7.880009551,      -5.813340726,      -6.104522774,      -5.674298624,      -9.606200458
          0,           0,         897,      -7.889344964,      -5.816561529,      -6.108737255,      -5.680463262,      -9.605281144
          0,           0,         898,      -7.896660319,      -5.819726337,      -6.113008693,      -5.685609108,      -9.604385607
          0,           0,         899,      -7.903673154,      -5.822830388,        -6.1173258,      -5.690551907,      -9.603668598
          0,           0,         900,      -7.910777177,      -5.825866726,      -6.121687221,       -5.69548197,      -9.603250894
          0,           0,         901,      -7.918003899,      -5.828828771,      -6.126087997,      -5.700409471,       -9.60271907
          0,           0,         902,       -7.92537707,      -5.831710409,      -6.130521805,      -5.705339019,      -9.602046334
          0,           0,         903,       -7.93287947,      -5.834506211,      -6.134982077,      -5.710256485,      -9.601443877
          0,           0,         904,      -7.940490838,      -5.837211422,      -6.139462045,      -5.715146606,      -9.601140989
          0,           0,         905,      -7.948183698,      -5.839822086,      -6.143954831,      -5.719991984,      -9.601480172
          0,           0,         906,      -7.955923672,      -5.842335015,      -6.148453495,      -5.724772697,      -9.603036523
          0,           0,         907,      -7.963675368,      -5.844747882,      -6.152951086,      -5.729469889,       -9.60659311
          0,           0,         908,      -7.971401867,      -5.847059168,      -6.157440688,      -5.734065232,      -9.612065961
          0,           0,         909,      -7.979063706,      -5.849267446,      -6.161915451,      -5.738539439,      -9.614852271
          0,           0,         910,      -7.986612881,       -5.85135242,      -6.166368198,      -5.742843692,      -9.616167863
          0,           0,         911,      -7.993822609,      -5.853110244,      -6.170785281,      -5.746605826,       -9.61698307
          0,           0,         912,      -7.991489642,      -5.855187659,       -6.17513321,      -5.746692681,      -9.617593359
          0,           0,         913,      -8.003537954,      -5.857098993,      -6.179529347,      -5.753004605,      -9.618147389
          0,           0,         914,      -8.014566397,      -5.858829075,      -6.183824502,      -5.758405497,       -9.61872659
          0,           0,         915,      -8.021168407,      -5.860396318,      -6.187842604,      -5.761948611,      -9.619421594
          0,           0,         916,      -8.016004695,      -5.861897827,      -6.191728995,      -5.760982733,      -9.620375346
          0,           0,         917,      -8.003418214,      -5.863482773,      -6.196401388,      -5.756940284,      -9.621740711
          0,           0,         918,      -8.037194921,      -5.864893614,      -6.200483775,      -5.770644475,      -9.623708928
          0,           0,         919,      -8.041778556,      -5.866238699,      -6.204535961,      -5.773192064,      -9.626870124
          0,           0,         920,      -8.048476672,      -5.867520513,      -6.208491699,      -5.776420456,       -9.63073769
