"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         276,      -5.221647977,      -5.411896973,      -5.957126768,      -4.596971609,      -6.780083271
          0,           0,         277,      -5.230662312,      -5.414619225,      -5.965621273,      -4.605879143,      -6.780513508
          0,           0,         278,      -5.241113948,      -5.416792509,      -5.972737616,      -4.616265518,      -6.780942654
          0,           0,         279,      -5.252142647,      -5.418480779,       -5.97834993,      -4.627244451,      -6.781360848
          0,           0,         280,      -5.263198222,      -5.420513519,       -5.98158334,      -4.638352365,      -6.781771928
          0,           0,         281,      -5.272022544,      -5.422532818,       -5.97973776,      -4.647347272,      -6.782170517
          0,           0,         282,      -5.280315225,      -5.425453034,      -5.977759886,      -4.655790601,        -6.7825596
          0,           0,         283,      -5.288959515,      -5.429910334,      -5.977437225,      -4.664543016,      -6.782939239
          0,           0,         284,      -5.298504685,      -5.436669096,      -5.980865818,      -4.674252865,      -6.783317882
          0,           0,         285,      -5.307254216,      -5.444625634,      -5.986288952,      -4.683246237,      -6.783695005
          0,           0,         286,      -5.314743943,      -5.453387311,      -5.993735351,      -4.691055691,      -6.784075799
          0,           0,         287,      -5.320343217,      -5.462432783,      -6.003130655,      -4.697045675,      -6.784462195
          0,           0,         288,        -5.3254031,      -5.471324045,      -6.015244146,      -4.702599932,      -6.784856038
          0,           0,         289,       -5.32875745,      -5.479551569,      -6.029137117,      -4.706516649,      -6.785257996
          0,           0,         290,       -5.32896413,      -5.486628156,      -6.043943429,      -4.707109128,      -6.785670319
          0,           0,         291,       -5.32653379,      -5.491915916,      -6.060104812,      -4.704962764,      -6.786090529
          0,           0,         292,      -5.321622489,      -5.494750346,      -6.076311651,      -4.700192695,      -6.786517229
          0,           0,         293,      -5.315124148,      -5.494959391,      -6.091738802,      -4.693672106,      -6.786948014
          0,           0,         294,      -5.307786225,      -5.493146764,      -6.105653381,      -4.686178224,      -6.787380668
          0,           0,         295,      -5.300693885,      -5.490757741,      -6.119175917,      -4.678871182,      -6.787813434
          0,           0,         296,      -5.293693795,      -5.489021004,      -6.129986183,      -4.671615144,      -6.788244821
          0,           0,         297,      -5.286545295,       -5.48916361,      -6.138818059,      -4.664165693,      -6.788673465
          0,           0,         298,      -5.279613264,      -5.492536603,      -6.146457914,      -4.656988502,      -6.789100458
          0,           0,         299,      -5.272203635,       -5.49965615,      -6.154888478,      -4.649453041,      -6.789523277
          0,           0,         300,      -5.265630303,      -5.508847732,      -6.165712178,       -4.64285493,      -6.789943149
          0,           0,         301,      -5.259124976,      -5.518959933,      -6.179132733,      -4.636343272,      -6.790361687
          0,           0,         302,      -5.251117261,      -5.527418694,      -6.195166366,        -4.6283101,      -6.790780396
          0,           0,         303,      -5.241321137,      -5.529583987,      -6.212111557,      -4.618412367,       -6.79120483
          0,           0,         304,      -5.231616169,      -5.522099488,      -6.227548212,      -4.608472598,      -6.791637758
          0,           0,         305,       -5.22294958,      -5.506994549,      -6.240418719,      -4.599374749,      -6.792080352
          0,           0,         306,      -5.219466425,      -5.495222063,      -6.250701896,      -4.595134141,      -6.792538657
          0,           0,         307,      -5.223785525,      -5.494794657,      -6.260418069,      -4.598619269,      -6.793013285
          0,           0,         308,      -5.233879801,      -5.506762178,      -6.270578574,      -4.608224842,      -6.793502713
          0,           0,         309,       -5.24313157,      -5.527661128,      -6.280369384,       -4.61743109,      -6.794009955
          0,           0,         310,      -5.251107812,      -5.550751336,      -6.290159956,      -4.625734948,      -6.794534775
          0,           0,         311,      -5.256390002,      -5.568387356,      -6.297690439,      -4.631463746,      -6.795074763
          0,           0,         312,       -5.25978246,      -5.576148398,      -6.300546367,      -4.635138573,      -6.795626201
          0,           0,         313,      -5.264790386,      -5.577427122,      -6.298688498,      -4.640267225,      -6.796184229
          0,           0,         314,      -5.267048431,      -5.573288614,      -6.293760447,      -4.642774916,      -6.796744896
          0,           0,         315,      -5.273395565,      -5.570071609,      -6.287454509,      -4.648836389,      -6.797301717
          0,           0,         316,      -5.286374459,      -5.573551314,        -6.2825264,      -4.661237519,      -6.797850356
          0,           0,         317,       -5.30164986,      -5.584094199,      -6.280220498,      -4.676147922,      -6.798385822
          0,           0,         318,       -5.31728791,       -5.59955063,      -6.281352374,      -4.691714925,      -6.798906439
          0,           0,         319,      -5.333373279,      -5.617833615,       -6.28579485,      -4.707900373,       -6.79940808
          0,           0,         320,      -5.348734882,      -5.636994909,      -6.290747283,      -4.723503482,      -6.799888144
          0,           0,         321,      -5.362910929,      -5.655402201,      -6.294427923,      -4.738039617,      -6.800344359
          0,           0,         322,      -5.377332193,      -5.671133216,       -6.29737094,      -4.752864533,      -6.800777331
          0,           0,         323,      -5.394906276,       -5.68372095,      -6.302611633,      -4.770839355,      -6.801187731
          0,           0,         324,      -5.411612696,      -5.693430401,      -6.311067095,      -4.788046822,      -6.801575635
          0,           0,         325,      -5.426587792,      -5.700183691,      -6.323309356,      -4.803709174,      -6.801943686
          0,           0,         326,      -5.436329084,         -5.703281,      -6.339963748,      -4.814283432,      -6.802294812
          0,           0,         327,       -5.44267396,      -5.703481605,       -6.35844984,      -4.821222405,      -6.802631933
          0,           0,         328,      -5.449862152,       -5.70330505,       -6.37673982,      -4.828513702,      -6.802960819
          0,           0,         329,      -5.457519588,      -5.705325537,      -6.392988221,       -4.83595222,      -6.803283174
          0,           0,         330,      -5.473072054,      -5.712916546,      -6.404431781,      -4.851392936,       -6.80360291
          0,           0,         331,      -5.487817615,      -5.726474446,      -6.412574462,      -4.866182338,      -6.803922257
          0,           0,         332,      -5.501416416,      -5.742581963,       -6.42034891,      -4.880042447,      -6.804243952
          0,           0,         333,      -5.509152738,      -5.757771496,       -6.42747813,       -4.88842417,      -6.804568685
          0,           0,         334,       -5.51392493,      -5.770305716,      -6.434506584,      -4.893852521,      -6.804895166
          0,           0,         335,       -5.51542249,      -5.779737531,      -6.440682346,      -4.895854951,      -6.805220587
          0,           0,         336,      -5.513604062,      -5.786780184,      -6.444526632,      -4.894367088,      -6.805549619
          0,           0,         337,      -5.509079501,      -5.792337847,      -6.447384335,      -4.889879659,      -6.805880037
          0,           0,         338,      -5.503199282,      -5.796915785,      -6.449624129,      -4.883820366,      -6.806209262
          0,           0,         339,      -5.500016798,      -5.802281127,      -6.452410932,      -4.880045738,      -6.806535868
          0,           0,         340,      -5.500375403,       -5.81142009,      -6.452457994,      -4.879862743,        -6.8068573
          0,           0,         341,      -5.496527842,      -5.820265578,       -6.45007356,      -4.875869667,      -6.807177314
          0,           0,         342,      -5.491271109,      -5.826839064,      -6.445517686,      -4.870507873,      -6.807495769
          0,           0,         343,      -5.484619859,      -5.830091373,       -6.44069247,      -4.863721692,      -6.807810333
          0,           0,         344,      -5.478929214,      -5.829754229,      -6.436427435,      -4.857848304,      -6.808121804
          0,           0,         345,      -5.472341243,      -5.826640694,      -6.433510273,      -4.851001194,      -6.808430296
          0,           0,         346,      -5.466639212,       -5.82146538,       -6.43236548,      -4.844934154,      -6.808735389
          0,           0,         347,      -5.464576014,      -5.816202856,      -6.432723505,      -4.842428098,      -6.809038274
          0,           0,         348,      -5.469234001,      -5.814178376,      -6.432363341,      -4.846844869,      -6.809339936
          0,           0,         349,      -5.474718807,      -5.819913028,      -6.435249907,      -4.852170072,      -6.809641318
          0,           0,         350,      -5.474084312,      -5.826806467,         -6.440578,       -4.85139365,      -6.809943289
          0,           0,         351,      -5.470349662,      -5.832813366,      -6.444052988,       -4.84744363,      -6.810245504
          0,           0,         352,      -5.469589018,      -5.839883111,        -6.4467342,      -4.846355156,      -6.810549015
          0,           0,         353,      -5.472315849,      -5.848800752,      -6.449454816,      -4.848820087,      -6.810857038
          0,           0,         354,       -5.47540269,      -5.860961456,      -6.455202881,      -4.851753567,      -6.811168533
          0,           0,         355,      -5.477101951,       -5.87609324,      -6.463599484,      -4.853430069,      -6.811482558
          0,           0,         356,      -5.477567403,      -5.890480332,      -6.469987756,      -4.853898958,      -6.811798948
          0,           0,         357,      -5.480189037,      -5.902565722,      -6.477653975,      -4.856490134,      -6.812117574
          0,           0,         358,      -5.478404271,      -5.910650577,      -6.489874985,      -4.854727174,       -6.81243838
          0,           0,         359,       -5.47555895,      -5.914141862,      -6.503197748,      -4.851693542,      -6.812761409
          0,           0,         360,      -5.474396576,      -5.913155449,      -6.517798391,      -4.850172613,      -6.813087083
          0,           0,         361,      -5.480268354,      -5.909900656,      -6.528718094,      -4.855559553,      -6.813415805
          0,           0,         362,      -5.489788318,      -5.912902508,      -6.536022382,      -4.864876309,      -6.813748042
          0,           0,         363,      -5.497622506,      -5.924152727,       -6.53976451,      -4.872429973,       -6.81408416
          0,           0,         364,      -5.505335836,      -5.938168246,      -6.542435575,      -4.879950073,      -6.814424236
          0,           0,         365,      -5.512434731,      -5.949860845,      -6.545516267,      -4.887055593,      -6.814767625
          0,           0,         366,      -5.519284369,      -5.957339257,      -6.550606225,      -4.894017108,      -6.815113601
          0,           0,         367,      -5.525408179,      -5.961064019,      -6.559239119,      -4.900239031,       -6.81546184
          0,           0,         368,      -5.530801362,      -5.961791441,      -6.567403721,       -4.90561744,      -6.815810929
          0,           0,         369,      -5.537333366,      -5.961614297,      -6.575947281,      -4.911943125,      -6.816159076
          0,           0,         370,      -5.555846809,      -5.965899738,      -6.581220976,      -4.930125788,      -6.816505402
          0,           0,         371,      -5.574651738,      -5.982368449,      -6.592599953,      -4.948787832,      -6.816848973
          0,           0,         372,      -5.591033756,      -6.003951983,      -6.607079241,      -4.965322459,      -6.817188964
          0,           0,         373,      -5.603443731,      -6.024358246,      -6.620276738,      -4.978178555,      -6.817524616
          0,           0,         374,      -5.612682381,       -6.04043673,       -6.63088432,      -4.987871742,      -6.817855311
          0,           0,         375,      -5.620579018,      -6.052641132,      -6.638856762,      -4.996058685,      -6.818180572
          0,           0,         376,      -5.627260109,      -6.062858578,      -6.644509565,      -5.002866228,      -6.818499993
          0,           0,         377,      -5.632999012,      -6.072516869,      -6.648245516,        -5.0086252,      -6.818813224
          0,           0,         378,      -5.638701933,      -6.082271723,      -6.651675896,      -5.014281181,      -6.819119968
          0,           0,         379,      -5.644389213,      -6.092710698,      -6.655299729,      -5.019913363,       -6.81941999
          0,           0,         380,      -5.651834223,       -6.10370616,      -6.660021383,      -5.027325828,      -6.819713128
          0,           0,         381,      -5.659161817,      -6.114443942,      -6.664690717,      -5.034566613,      -6.819999295
          0,           0,         382,       -5.66967677,      -6.126441674,      -6.669838488,      -5.044881031,       -6.82027846
          0,           0,         383,      -5.682494817,      -6.142065147,      -6.677316357,      -5.057529562,      -6.820550655
          0,           0,         384,      -5.694054405,       -6.16237576,      -6.687526052,      -5.069050261,      -6.820815902
          0,           0,         385,      -5.705205146,      -6.184405525,      -6.700753992,      -5.080222167,      -6.821074227
          0,           0,         386,      -5.715835842,      -6.205893833,      -6.716323363,      -5.091021371,      -6.821325937
          0,           0,         387,      -5.724357074,      -6.223729396,      -6.731357862,      -5.099851448,       -6.82157071
          0,           0,         388,      -5.730983792,      -6.235560651,       -6.74500455,      -5.106754619,      -6.821808228
          0,           0,         389,      -5.736039929,      -6.241025599,      -6.756871251,      -5.111990078,      -6.822038205
          0,           0,         390,      -5.739077282,      -6.241891376,      -6.765724434,      -5.115175395,      -6.822259799
          0,           0,         391,      -5.738717201,      -6.238760302,      -6.770994334,      -5.114955789,      -6.822472587
          0,           0,         392,      -5.736449973,       -6.23166317,      -6.774025772,      -5.112640202,      -6.822676023
          0,           0,         393,      -5.733501232,      -6.222043391,      -6.775506385,      -5.109486395,      -6.822869578
          0,           0,         394,      -5.730473047,      -6.211225505,      -6.775998046,       -5.10617286,      -6.823052844
          0,           0,         395,      -5.727368622,      -6.200240937,      -6.775986414,      -5.102760858,      -6.823225562
          0,           0,         396,      -5.731639033,      -6.189679285,      -6.772882018,      -5.106550986,       -6.82338766
          0,           0,         397,      -5.743385095,      -6.185897435,      -6.769011472,      -5.117791223,      -6.823539266
          0,           0,         398,      -5.753849361,      -6.193342091,      -6.771935763,      -5.127951624,      -6.823680703
          0,           0,         399,      -5.762687408,      -6.206673225,      -6.780309796,      -5.136716347,      -6.823812507
          0,           0,         400,       -5.76972173,      -6.220754947,      -6.790450755,      -5.143849838,      -6.823935392
          0,           0,         401,      -5.774865531,      -6.232774651,      -6.800371861,      -5.149142645,      -6.824050136
          0,           0,         402,      -5.778212003,      -6.241602345,      -6.809349603,      -5.152595188,      -6.824157524
          0,           0,         403,      -5.781126298,      -6.246950627,      -6.817660173,      -5.155496464,      -6.824258328
          0,           0,         404,      -5.789285685,       -6.25033732,      -6.825488867,       -5.16340044,      -6.824353277
          0,           0,         405,      -5.808009266,      -6.259045178,      -6.830978726,      -5.181778395,      -6.824443036
          0,           0,         406,      -5.822268354,      -6.278814166,      -6.842305198,      -5.195897233,      -6.824528205
          0,           0,         407,      -5.834308953,      -6.303194867,      -6.857139178,      -5.208037577,      -6.824609347
          0,           0,         408,      -5.844765572,      -6.326426805,      -6.872568346,      -5.218753531,      -6.824686925
          0,           0,         409,      -5.853993289,       -6.34644852,      -6.886824449,      -5.228258097,        -6.8247613
          0,           0,         410,      -5.862492861,      -6.363519143,      -6.899398819,      -5.236958125,       -6.82483274
          0,           0,         411,      -5.872735268,       -6.38153787,       -6.91006226,      -5.247301333,      -6.824901445
          0,           0,         412,      -5.882279649,      -6.396893371,      -6.920327908,      -5.256924395,      -6.824967604
          0,           0,         413,      -5.890882418,      -6.410743549,      -6.929765079,      -5.265553813,      -6.825031418
          0,           0,         414,      -5.899231374,      -6.423939096,      -6.938813054,      -5.273900277,      -6.825093102
          0,           0,         415,      -5.907437817,      -6.436838532,      -6.947703435,      -5.282101262,       -6.82515288
          0,           0,         416,      -5.915334262,      -6.449540585,       -6.95644143,      -5.290005062,      -6.825210999
          0,           0,         417,      -5.922990018,      -6.462097699,      -6.965106266,      -5.297677006,      -6.825267716
          0,           0,         418,      -5.930386147,      -6.474497159,      -6.973673546,      -5.305095248,       -6.82532328
          0,           0,         419,      -5.934324619,      -6.485201059,      -6.980639121,       -5.30920129,      -6.825377903
          0,           0,         420,      -5.939887662,      -6.492659645,      -6.987557704,      -5.314740674,      -6.825431787
          0,           0,         421,      -5.945323199,      -6.498905923,      -6.994939063,       -5.32010729,      -6.825485142
          0,           0,         422,      -5.950385567,      -6.504375475,      -7.002405055,       -5.32510077,       -6.82553812
          0,           0,         423,      -5.955548413,      -6.509697893,       -7.00971899,      -5.330179529,      -6.825590822
          0,           0,         424,      -5.960942904,      -6.515450388,      -7.017057461,      -5.335481253,      -6.825643318
          0,           0,         425,      -5.966251329,      -6.521837083,       -7.02405855,      -5.340696422,      -6.825695632
          0,           0,         426,       -5.97191388,      -6.529032969,      -7.031099427,      -5.346243142,      -6.825747745
          0,           0,         427,      -5.977931149,      -6.537105312,      -7.038524824,      -5.352144335,      -6.825799606
          0,           0,         428,       -5.98423222,      -6.546002226,      -7.046474292,      -5.358335446,      -6.825851142
          0,           0,         429,      -5.990664997,      -6.555642794,       -7.05497102,      -5.364664967,      -6.825902274
          0,           0,         430,      -5.997008558,      -6.565895034,      -7.064029192,      -5.370911926,      -6.825952923
          0,           0,         431,      -6.003349082,      -6.576625187,      -7.073216689,       -5.37715429,      -6.826003026
          0,           0,         432,      -6.010891317,      -6.587496774,       -7.08228839,      -5.384588832,       -6.82605254
          0,           0,         433,      -6.018737425,      -6.598386259,      -7.091102041,       -5.39231584,      -6.826101435
          0,           0,         434,      -6.028256592,      -6.609340651,      -7.101026323,      -5.401649825,      -6.826149692
          0,           0,         435,      -6.039578214,      -6.622820787,      -7.114492898,      -5.412759814,      -6.826197295
          0,           0,         436,       -6.05354447,      -6.639278771,      -7.130166552,      -5.426593807,      -6.826244227
          0,           0,         437,      -6.068192198,      -6.658450673,      -7.145782989,      -5.441201796,      -6.826290455
          0,           0,         438,      -6.082685703,      -6.679384819,       -7.16153196,        -5.4557431,      -6.826335924
          0,           0,         439,      -6.096740625,      -6.700255117,      -7.177538371,      -5.469934313,      -6.826380562
          0,           0,         440,      -6.109843273,      -6.719667613,      -7.193471593,       -5.48322667,      -6.826424283
          0,           0,         441,      -6.120922347,      -6.737610042,      -7.208716418,      -5.494482449,      -6.826466982
          0,           0,         442,       -6.13462317,       -6.75033087,      -7.223253901,      -5.508153353,      -6.826508541
          0,           0,         443,      -6.148511149,      -6.762708652,      -7.237440442,      -5.522042268,       -6.82654882
          0,           0,         444,      -6.162102645,      -6.774878753,      -7.251633139,      -5.535681338,      -6.826587675
          0,           0,         445,      -6.175136323,      -6.786728622,      -7.265393871,      -5.548793536,      -6.826624976
          0,           0,         446,       -6.18751766,      -6.798177159,      -7.278370483,      -5.561265959,      -6.826660612
          0,           0,         447,      -6.199251108,      -6.809161945,      -7.290477814,      -5.573089987,      -6.826694487
          0,           0,         448,      -6.210395055,      -6.819657907,      -7.301811627,        -5.5843161,      -6.826726519
          0,           0,         449,      -6.220990205,       -6.82971537,      -7.312397439,      -5.594983727,      -6.826756644
          0,           0,         450,      -6.231151549,       -6.83945147,      -7.322521107,      -5.605201674,      -6.826784808
          0,           0,         451,      -6.241032942,      -6.849004579,      -7.332465611,      -5.615119125,      -6.826810973
          0,           0,         452,      -6.250749094,      -6.858527124,      -7.342263938,      -5.624853194,      -6.826835114
          0,           0,         453,      -6.260409873,      -6.868148202,      -7.351896802,      -5.634515962,      -6.826857214
          0,           0,         454,      -6.270119048,      -6.877972296,      -7.361343985,       -5.64421269,      -6.826877265
          0,           0,         455,      -6.279969468,      -6.888051754,      -7.370609928,      -5.654037921,      -6.826895265
          0,           0,         456,      -6.290037151,      -6.898368571,      -7.379722021,      -5.664069733,      -6.826911221
          0,           0,         457,      -6.300420964,      -6.909015129,       -7.38866218,       -5.67440793,      -6.826925149
          0,           0,         458,      -6.311171184,      -6.919970076,      -7.397501804,      -5.685105791,      -6.826937079
          0,           0,         459,      -6.322319053,      -6.931200479,      -7.406310677,      -5.696197139,      -6.826947052
          0,           0,         460,      -6.333876413,      -6.942667299,      -7.415161637,      -5.707696011,      -6.826955129
          0,           0,         461,      -6.344808128,      -6.954746684,      -7.423831781,      -5.718655791,      -6.826961384
          0,           0,         462,      -6.354248453,       -6.96533974,      -7.431534632,      -5.728180166,      -6.826965913
          0,           0,         463,      -6.362902234,       -6.97310154,      -7.439249071,      -5.736856099,      -6.826968825
          0,           0,         464,      -6.371364081,       -6.97775361,      -7.447421863,      -5.745268134,       -6.82697025
          0,           0,         465,      -6.379996269,      -6.979952297,        -7.4560647,      -5.753803164,      -6.826970334
          0,           0,         466,      -6.388934836,      -6.980767977,      -7.465061726,      -5.762623125,      -6.826969229
          0,           0,         467,       -6.39813083,      -6.981153396,      -7.474345328,      -5.771700236,      -6.826967092
          0,           0,         468,      -6.405332511,      -6.982380139,      -7.482165592,      -5.778974251,      -6.826964077
          0,           0,         469,      -6.411130195,      -6.980979901,      -7.489184031,      -5.784783577,      -6.826960342
          0,           0,         470,      -6.416624429,      -6.977673467,      -7.495282403,      -5.790199798,      -6.826956031
          0,           0,         471,      -6.422399619,      -6.973142136,      -7.500634862,      -5.795850835,      -6.826951291
          0,           0,         472,      -6.428610206,      -6.968583199,      -7.505708087,      -5.801930444,      -6.826946254
          0,           0,         473,      -6.435157714,      -6.964865853,       -7.51082813,       -5.80836077,      -6.826941042
          0,           0,         474,      -6.441835995,      -6.962346144,      -7.516124239,      -5.814943887,      -6.826935759
          0,           0,         475,      -6.448425237,      -6.961016344,      -7.521609508,      -5.821460908,      -6.826930503
          0,           0,         476,      -6.454743559,      -6.960675685,      -7.527250618,      -5.827726577,       -6.82692536
          0,           0,         477,       -6.46066672,        -6.9610522,      -7.533003819,      -5.833611325,      -6.826920412
          0,           0,         478,       -6.46613159,      -6.961877905,      -7.538829357,        -5.8390462,      -6.826915732
          0,           0,         479,      -6.471128381,      -6.962929925,      -7.544693336,      -5.844016172,      -6.826911385
          0,           0,         480,      -6.475687271,       -6.96404706,      -7.550567161,      -5.848547398,      -6.826907433
          0,           0,         481,       -6.47986352,      -6.965129717,       -7.55645759,      -5.852692625,      -6.826903926
          0,           0,         482,      -6.483721657,      -6.966128064,      -7.562320267,      -5.856515256,      -6.826900915
          0,           0,         483,       -6.48732687,       -6.96703132,      -7.568123766,      -5.860080607,      -6.826898439
          0,           0,         484,      -6.490733319,      -6.967847408,      -7.573855246,      -5.863443975,      -6.826896536
          0,           0,         485,      -6.493978435,       -6.96858886,      -7.579498161,      -5.866644521,      -6.826895235
          0,           0,         486,      -6.497080638,      -6.969261758,      -7.585030143,      -5.869702601,      -6.826894556
          0,           0,         487,      -6.500039484,      -6.969858558,      -7.590423616,      -5.872619565,      -6.826894513
          0,           0,         488,      -6.502837303,      -6.970354158,      -7.595644071,      -5.875379245,      -6.826895114
          0,           0,         489,      -6.505260577,      -6.971030377,      -7.606350684,      -5.877776361,      -6.826896356
          0,           0,         490,       -6.50738389,      -6.971179793,      -7.614652229,      -5.879878038,       -6.82689823
          0,           0,         491,      -6.509263428,      -6.970907299,      -7.621091058,       -5.88173334,       -6.82690072
          0,           0,         492,      -6.510914852,      -6.970225021,      -7.626339966,      -5.883358573,      -6.826903798
          0,           0,         493,      -6.512310946,       -6.96910822,       -7.63080227,       -5.88472989,       -6.82690743
          0,           0,         494,      -6.513391743,      -6.967521877,      -7.634649429,      -5.885790546,      -6.826911572
          0,           0,         495,      -6.514067995,      -6.965412037,      -7.637890797,      -5.886454093,      -6.826916177
          0,           0,         496,      -6.514196758,      -6.962660246,      -7.640486329,       -5.88658086,      -6.826921192
          0,           0,         497,      -6.513657567,      -6.959181457,      -7.642244985,      -5.886052953,      -6.826926563
          0,           0,         498,      -6.548699219,       -6.95413821,       -7.63368569,       -5.91953091,      -6.826932236
          0,           0,         499,      -6.588091332,      -6.966698733,      -7.635383919,      -5.957650467,      -6.826938153
          0,           0,         500,      -6.619237406,      -6.997837519,      -7.654918604,      -5.988432608,      -6.826944269
          0,           0,         501,       -6.64412207,      -7.038719618,      -7.684579745,      -6.013677725,      -6.826950539
          0,           0,         502,      -6.663882283,      -7.082127544,       -7.71765044,       -6.03420004,      -6.826956927
          0,           0,         503,      -6.679627399,      -7.123664905,      -7.749460439,      -6.050783608,      -6.826963403
          0,           0,         504,      -6.692455512,      -7.160939109,       -7.77768514,      -6.064332112,      -6.826969939
          0,           0,         505,      -6.703340139,      -7.192806505,      -7.801825368,      -6.075751494,      -6.826976507
          0,           0,         506,      -6.713091249,       -7.21905465,      -7.822297115,      -6.085853728,      -6.826983075
          0,           0,         507,      -6.722355163,      -7.240185334,      -7.839779814,      -6.095314491,      -6.826989609
          0,           0,         508,      -6.731622681,      -7.257136364,      -7.854957508,      -6.104660839,      -6.826996076
          0,           0,         509,      -6.741241551,      -7.270999665,      -7.868448535,      -6.114274907,      -6.827002439
          0,           0,         510,      -6.751404186,      -7.282767173,      -7.880759922,      -6.124378279,      -6.827008656
          0,           0,         511,      -6.762255571,      -7.293349128,      -7.892325428,      -6.135139077,       -6.82701468
          0,           0,         512,        -6.7738271,      -7.303394462,      -7.903452114,       -6.14660453,      -6.827020457
          0,           0,         513,      -6.786090169,      -7.313345275,      -7.914338082,      -6.158757602,      -6.827025933
          0,           0,         514,      -6.798977867,      -7.323468557,      -7.925098609,      -6.171539375,      -6.827031052
          0,           0,         515,      -6.812399287,      -7.333896168,      -7.935795877,      -6.184863997,      -6.827035761
          0,           0,         516,      -6.826250545,      -7.344663992,       -7.94646282,      -6.198630416,      -6.827040014
          0,           0,         517,      -6.840423715,       -7.35574491,      -7.957128929,      -6.212731924,      -6.827043772
          0,           0,         518,      -6.854812259,      -7.367073985,      -7.967833329,      -6.227062149,       -6.82704701
          0,           0,         519,      -6.869314359,      -7.378566659,      -7.978626286,      -6.241518793,      -6.827049714
          0,           0,         520,      -6.883834899,      -7.390131569,      -7.989561347,      -6.256005894,      -6.827051884
          0,           0,         521,      -6.898286609,      -7.401679437,      -8.000684319,      -6.270435149,      -6.827053535
          0,           0,         522,      -6.912590668,      -7.413129079,      -8.012021796,      -6.284726655,       -6.82705469
          0,           0,         523,      -6.926676789,      -7.424411301,      -8.023571679,      -6.298809102,      -6.827055383
          0,           0,         524,      -6.940483034,      -7.435471059,       -8.03529653,      -6.312619674,      -6.827055655
          0,           0,         525,      -6.953955173,      -7.446268082,      -8.047123839,       -6.32610346,      -6.827055548
          0,           0,         526,      -6.967047883,      -7.456775946,      -8.058950005,      -6.339214706,      -6.827055105
          0,           0,         527,      -6.979715722,      -7.466980925,      -8.070647183,      -6.351907747,      -6.827054369
          0,           0,         528,      -6.991919028,      -7.476875547,       -8.08208122,      -6.364142899,      -6.827053376
          0,           0,         529,      -7.003623493,       -7.48645563,      -8.093121898,      -6.375885918,       -6.82705216
          0,           0,         530,       -7.01479718,       -7.49571807,      -8.103652182,      -6.387104897,       -6.82705075
          0,           0,         531,      -7.025410284,      -7.504657467,      -8.113578369,      -6.397769939,      -6.827049169
          0,           0,         532,      -7.035435359,      -7.513263487,      -8.122837216,      -6.407853313,      -6.827047437
          0,           0,         533,       -7.04484822,      -7.521519634,      -8.131400123,      -6.417330262,       -6.82704557
          0,           0,         534,      -7.053629494,      -7.529403583,      -8.139274847,      -6.426180484,      -6.827043582
          0,           0,         535,      -7.061766621,      -7.536888874,      -8.146504415,      -6.434390092,      -6.827041489
          0,           0,         536,       -7.06925599,      -7.543947636,      -8.153163173,       -6.44195377,      -6.827039303
          0,           0,         537,      -7.076104881,      -7.550553864,      -8.159349844,      -6.448876779,      -6.827037043
          0,           0,         538,      -7.082332939,      -7.556686825,      -8.165177778,       -6.45517655,      -6.827034728
          0,           0,         539,      -7.087972856,       -7.56233419,      -8.170765015,      -6.460883507,      -6.827032379
          0,           0,         540,      -7.093070294,      -7.567494598,      -8.176223758,      -6.466041139,      -6.827030023
          0,           0,         541,      -7.097682976,      -7.572179452,      -8.181651178,      -6.470705228,      -6.827027688
          0,           0,         542,      -7.101879079,      -7.576413809,      -8.187122971,       -6.47494235,      -6.827025406
          0,           0,         543,      -7.105735091,      -7.580236299,      -8.192690035,      -6.478827807,      -6.827023208
          0,           0,         544,      -7.109333295,      -7.583698092,      -8.198378728,      -6.482443137,      -6.827021125
          0,           0,         545,      -7.112759093,      -7.586860977,      -8.204193141,      -6.485873444,      -6.827019189
          0,           0,         546,      -7.116098299,      -7.589794682,      -8.210120434,      -6.489204655,      -6.827017426
          0,           0,         547,      -7.119434515,      -7.592573697,      -8.216137544,      -6.492520842,       -6.82701586
          0,           0,         548,      -7.122846785,      -7.595273869,      -8.222216997,      -6.495901823,      -6.827014511
          0,           0,         549,      -7.126407611,      -7.597969094,      -8.228332962,      -6.499421094,       -6.82701339
          0,           0,         550,      -7.130181424,      -7.600728381,      -8.234466348,      -6.503144231,      -6.827012504
          0,           0,         551,      -7.134223574,      -7.603613521,      -8.240608211,      -6.507127808,      -6.827011854
          0,           0,         552,      -7.138579849,      -7.606677482,       -8.24676168,      -6.511418849,      -6.827011437
          0,           0,         553,      -7.143286524,      -7.609963577,      -8.252942052,      -6.516054815,      -6.827011242
          0,           0,         554,       -7.14837084,      -7.613505342,       -8.25917601,      -6.521064044,      -6.827011257
          0,           0,         555,      -7.153851799,      -7.617327007,      -8.265499442,      -6.526466518,      -6.827011466
          0,           0,         556,      -7.159741126,      -7.621444464,      -8.271951881,      -6.532274827,      -6.827011852
          0,           0,         557,      -7.166044522,      -7.625866325,        -8.2785792,      -6.538495319,      -6.827012396
          0,           0,         558,      -7.172763459,      -7.630595461,      -8.285431075,      -6.545130035,      -6.827013081
